order_id,user_id,order_date,status
10297,3375,2024-02-22,completed
10298,2737,2024-12-04,returned
10299,1337,2025-12-28,
10300,450,2026-02-10,
10301,741,2025-02-18,cancelled
10302,2069,2025-06-18,
10303,1960,2024-09-19,
10304,4579,2025-10-05,completed
10305,3391,2025-04-22,completed
10306,153,2025-01-31,returned
10307,3935,2024-07-16,
10308,3848,2026-04-08,returned
10309,1568,2025-02-20,cancelled
10310,4921,2024-02-20,cancelled
10311,3226,2026-01-13,
10312,3917,2024-12-17,returned
10313,3232,2024-05-07,cancelled
10314,3926,2025-11-22,
10315,3304,2024-08-18,cancelled
10316,3602,2024-11-28,
10317,1905,2025-06-10,cancelled
10318,3214,2026-02-07,cancelled
10319,978,2026-02-07,cancelled
10320,1622,2026-02-19,cancelled
10321,3360,2025-10-27,cancelled
10322,4225,2025-08-24,
10323,4998,2024-12-28,returned
10324,3001,2025-12-11,returned
10325,3707,2024-11-01,completed
10326,1844,2025-12-17,
10327,2036,2024-12-02,returned
10328,2757,2025-04-10,returned
10329,893,2025-01-30,
10330,397,2025-12-19,completed
10331,1447,2026-02-08,cancelled
10332,4159,2025-10-19,cancelled
10333,194,2025-10-28,cancelled
10334,2912,2025-08-11,cancelled
10335,2633,2025-04-08,completed
10336,2908,2025-05-26,
10337,3431,2024-09-10,completed
10338,653,2024-09-22,cancelled
10339,1542,2026-01-10,completed
10340,2590,2024-03-13,cancelled
10341,120,2025-04-17,returned
10342,1007,2024-06-14,returned
10343,2680,2025-06-27,returned
10344,1192,2024-09-20,
10345,3419,2025-04-10,completed
10346,1430,2024-10-31,
10347,4675,2026-01-03,cancelled
10348,1854,2025-12-04,cancelled
10349,3571,2024-03-17,returned
10350,164,2024-05-28,completed
10351,2102,2025-10-14,returned
10352,3099,2025-05-11,completed
10353,1436,2026-01-14,returned
10354,3395,2025-07-20,returned
10355,1752,2025-02-14,completed
10356,517,2026-02-14,
10357,1480,2025-09-11,
10358,1152,2025-10-31,cancelled
10359,3507,2026-01-27,returned
10360,2966,2025-07-19,returned
10361,521,2024-03-01,cancelled
10362,505,2025-07-11,cancelled
10363,4438,2025-06-14,returned
10364,3370,2024-06-12,
10365,3569,2025-08-31,returned
10366,425,2024-10-10,completed
10367,4203,2025-06-18,cancelled
10368,4180,2025-05-14,completed
10369,1722,2024-08-09,returned
10370,2783,2026-01-07,returned
10371,2809,2025-04-24,
10372,4366,2024-08-15,
10373,20,2025-01-13,
10374,4188,2024-11-17,completed
10375,2033,2025-11-07,returned
10376,3725,2024-03-30,returned
10377,2006,2025-04-30,returned
10378,3795,2024-04-09,returned
10379,4121,2024-05-04,returned
10380,4389,2026-01-22,cancelled
10381,425,2025-11-28,returned
10382,2583,2025-01-21,returned
10383,2879,2025-03-03,completed
10384,3290,2025-03-04,completed
10385,3529,2025-08-19,completed
10386,2858,2024-11-11,
10387,3602,2024-07-21,cancelled
10388,9,2024-10-27,cancelled
10389,4384,2025-06-19,returned
10390,1867,2024-03-13,returned
10391,1047,2024-07-31,completed
10392,2083,2024-07-27,completed
10393,1351,2026-02-04,cancelled
10394,2908,2025-08-17,completed
10395,4590,2025-07-31,
10396,2804,2024-04-10,cancelled
10397,311,2024-03-05,cancelled
10398,1714,2024-04-05,cancelled
10399,1304,2026-02-14,
10400,2711,2026-01-26,returned
10401,3013,2024-09-24,returned
10402,3135,2024-09-23,cancelled
10403,2471,2025-11-13,
10404,2828,2024-02-20,
10405,1800,2025-08-21,cancelled
10406,4935,2025-04-13,returned
10407,242,2024-12-14,returned
10408,4420,2025-03-21,returned
10409,4481,2024-05-14,
10410,1531,2024-12-10,completed
10411,4636,2025-02-18,returned
10412,4176,2025-02-20,cancelled
10413,4247,2024-03-10,cancelled
10414,584,2025-07-26,
10415,4822,2024-07-05,returned
10416,146,2025-12-13,
10417,2798,2025-11-30,
10418,2617,2025-07-25,
10419,30,2026-01-22,cancelled
10420,3666,2024-04-20,completed
10421,4159,2025-07-16,
10422,3703,2025-01-07,returned
10423,4750,2025-10-14,completed
10424,284,2024-03-17,
10425,1040,2024-05-05,completed
10426,4796,2025-04-29,completed
10427,2356,2024-07-15,cancelled
10428,3268,2024-05-31,returned
10429,2060,2025-06-27,
10430,1558,2024-11-08,cancelled
10431,2441,2024-09-23,returned
10432,2203,2024-05-24,completed
10433,1930,2024-11-20,completed
10434,662,2025-09-27,completed
10435,1482,2025-10-20,completed
10436,3257,2025-09-17,
10437,590,2025-04-10,
10438,2070,2024-11-12,cancelled
10439,677,2025-07-20,
10440,3444,2024-11-29,returned
10441,240,2024-08-26,
10442,1802,2025-07-14,returned
10443,2799,2024-04-10,
10444,205,2025-03-10,cancelled
10445,1580,2025-02-05,completed
10446,617,2024-09-02,
10447,4300,2024-11-06,cancelled
10448,2708,2025-06-28,cancelled
10449,383,2026-02-02,completed
10450,4033,2024-04-08,returned
10451,3140,2025-08-15,
10452,2194,2024-05-18,cancelled
10453,4505,2025-06-24,
10454,2432,2025-12-27,cancelled
10455,1927,2025-03-09,completed
10456,1150,2024-05-06,cancelled
10457,2464,2025-04-24,
10458,2066,2025-10-26,returned
10459,313,2024-07-30,
10460,3224,2024-12-24,completed
10461,1941,2025-06-01,
10462,4329,2024-12-06,cancelled
10463,1002,2025-06-21,completed
10464,3762,2024-05-03,cancelled
10465,209,2024-06-02,returned
10466,4367,2025-11-12,completed
10467,779,2024-03-30,
10468,2825,2024-11-11,
10469,3511,2025-10-21,returned
10470,3035,2024-05-27,
10471,3686,2024-12-30,completed
10472,1843,2024-04-10,
10473,2624,2025-04-15,returned
10474,4942,2025-02-04,completed
10475,170,2025-08-07,cancelled
10476,3958,2025-06-11,returned
10477,3295,2024-11-16,returned
10478,353,2024-06-02,completed
10479,1754,2025-05-15,cancelled
10480,1737,2024-08-30,completed
10481,4462,2024-08-25,cancelled
10482,3793,2024-05-04,completed
10483,3217,2026-03-02,
10484,2146,2024-07-19,
10485,3557,2025-12-16,returned
10486,733,2025-01-30,
10487,1143,2024-07-04,returned
10488,3860,2025-11-21,cancelled
10489,1658,2025-07-17,completed
10490,2859,2024-11-17,cancelled
10491,1436,2024-06-16,
10492,2034,2025-02-11,completed
10493,434,2025-12-04,returned
10494,107,2025-08-12,
10495,648,2025-01-13,completed
10496,3010,2024-03-06,completed
10497,1898,2024-04-01,completed
10498,2610,2024-07-18,
10499,1040,2024-10-19,completed
10500,3648,2024-03-01,completed
10501,4232,2025-05-12,completed
10502,777,2026-03-26,
10503,3514,2024-06-15,cancelled
10504,1055,2024-09-01,completed
10505,3427,2024-08-04,
10506,3700,2025-07-10,completed
10507,3703,2024-07-22,completed
10508,4376,2025-12-25,
10509,3549,2025-03-05,returned
10510,2517,2025-06-17,completed
10511,1927,2025-01-29,returned
10512,2547,2025-05-03,
10513,2750,2026-02-17,cancelled
10514,2391,2025-05-11,cancelled
10515,2602,2024-03-25,
10516,3112,2024-07-05,
10517,1812,2025-06-25,returned
10518,3161,2025-05-17,completed
10519,1320,2024-02-21,cancelled
10520,247,2025-11-22,completed
10521,140,2025-04-29,returned
10522,507,2024-05-12,
10523,629,2025-11-20,returned
10524,800,2024-03-03,
10525,1823,2026-01-15,cancelled
10526,2515,2024-10-22,
10527,1237,2025-10-29,returned
10528,3429,2024-03-04,completed
10529,2961,2026-02-17,returned
10530,1884,2024-06-30,cancelled
10531,4138,2025-09-01,returned
10532,1030,2024-08-07,completed
10533,4486,2025-03-04,completed
10534,3348,2025-03-08,
10535,1582,2024-06-27,completed
10536,4717,2024-05-01,completed
10537,687,2025-10-18,cancelled
10538,1639,2025-11-14,returned
10539,1678,2025-06-30,
10540,3565,2025-10-29,completed
10541,4279,2024-12-22,
10542,2039,2025-10-22,returned
10543,2415,2026-01-12,returned
10544,3477,2026-01-06,
10545,773,2025-02-23,
10546,1978,2025-12-21,completed
10547,2344,2024-09-17,
10548,4938,2025-03-18,cancelled
10549,4328,2025-02-21,cancelled
10550,4281,2025-04-18,
10551,1412,2025-03-23,returned
10552,1383,2026-01-24,completed
10553,2855,2024-10-07,returned
10554,1265,2025-08-11,
10555,3906,2025-06-29,cancelled
10556,1534,2024-07-18,returned
10557,1071,2025-05-29,
10558,3297,2026-01-31,cancelled
10559,2099,2025-04-24,completed
10560,2067,2024-12-21,returned
10561,3831,2024-03-29,
10562,1492,2024-03-15,cancelled
10563,3286,2025-11-30,returned
10564,941,2025-02-17,
10565,546,2024-11-06,
10566,3780,2025-07-17,completed
10567,1177,2024-02-28,returned
10568,3722,2025-02-14,completed
10569,2680,2024-09-09,completed
10570,2904,2024-03-26,
10571,2725,2025-12-17,completed
10572,3437,2025-02-19,returned
10573,4241,2024-10-20,returned
10574,4470,2025-01-09,cancelled
10575,3737,2025-11-04,
10576,4390,2024-04-04,cancelled
10577,4970,2025-06-13,returned
10578,1045,2024-07-07,returned
10579,2351,2024-11-02,completed
10580,127,2024-08-30,cancelled
10581,2035,2024-06-26,returned
10582,3473,2024-09-30,returned
10583,874,2025-06-11,returned
10584,4741,2024-12-23,completed
10585,818,2024-10-06,returned
10586,3789,2024-07-18,cancelled
10587,652,2024-07-15,cancelled
10588,4149,2024-03-15,cancelled
10589,2568,2024-11-04,returned
10590,68,2025-12-13,completed
10591,3890,2024-04-12,completed
10592,3625,2024-05-06,
10593,2636,2024-09-24,
10594,2770,2025-11-07,cancelled
10595,4929,2025-07-02,completed
10596,788,2024-04-13,
10597,3994,2024-04-23,returned
10598,4311,2024-12-16,completed
10599,236,2025-01-14,cancelled
10600,367,2024-11-08,
10601,794,2025-11-13,
10602,2421,2024-03-17,completed
10603,4629,2024-07-17,cancelled
10604,2063,2025-02-13,returned
10605,3408,2025-02-21,returned
10606,1061,2025-08-19,completed
10607,1950,2026-02-18,
10608,1462,2025-01-02,
10609,110,2024-08-01,completed
10610,4455,2024-12-25,completed
10611,985,2024-05-12,completed
10612,1,2026-03-08,completed
10613,1599,2025-04-10,
10614,4475,2024-05-15,
10615,3925,2024-08-27,cancelled
10616,1267,2024-03-09,completed
10617,1562,2024-06-13,completed
10618,504,2025-07-16,completed
10619,3475,2024-03-28,cancelled
10620,1680,2024-11-19,
10621,3208,2024-08-16,cancelled
10622,2205,2025-01-12,completed
10623,556,2024-11-05,completed
10624,1040,2025-02-22,
10625,1366,2024-11-06,returned
10626,1268,2025-12-31,
10627,4407,2025-07-02,cancelled
10628,1373,2024-11-21,
10629,4773,2025-05-09,
10630,2207,2024-08-03,returned
10631,725,2026-01-16,completed
10632,1882,2026-01-31,cancelled
10633,4297,2026-01-22,returned
10634,1217,2025-12-20,cancelled
10635,1766,2025-11-03,completed
10636,669,2024-06-25,completed
10637,4548,2024-09-23,
10638,152,2024-12-22,cancelled
10639,707,2024-12-24,returned
10640,4928,2024-12-10,completed
10641,4995,2024-12-17,returned
10642,3834,2024-02-24,returned
10643,1285,2025-06-20,completed
10644,4881,2024-06-10,completed
10645,2157,2025-09-26,completed
10646,4608,2024-02-24,completed
10647,1325,2024-10-12,returned
10648,4228,2026-02-01,returned
10649,3963,2024-07-29,returned
10650,352,2024-12-04,completed
10651,1428,2024-12-06,
10652,4234,2024-06-03,
10653,4425,2024-12-11,completed
10654,4041,2025-09-20,cancelled
10655,458,2025-10-11,completed
10656,170,2024-08-26,completed
10657,4078,2025-07-29,returned
10658,2637,2025-08-14,
10659,1204,2024-03-31,cancelled
10660,3061,2025-05-10,
10661,4483,2025-01-05,returned
10662,4914,2024-08-22,completed
10663,4605,2026-03-14,completed
10664,1730,2024-03-11,
10665,2239,2025-01-28,cancelled
10666,2339,2024-09-01,
10667,39,2024-11-03,cancelled
10668,2826,2025-12-19,completed
10669,326,2025-08-23,
10670,3674,2024-12-16,cancelled
10671,2207,2024-12-30,
10672,2946,2024-09-16,
10673,1306,2025-12-11,returned
10674,3969,2025-03-20,returned
10675,1990,2025-01-28,completed
10676,4354,2025-03-05,cancelled
10677,1082,2025-10-26,completed
10678,775,2024-09-09,completed
10679,3421,2026-01-21,cancelled
10680,3770,2025-03-25,returned
10681,660,2026-02-04,completed
10682,1103,2025-10-19,completed
10683,1286,2025-03-08,cancelled
10684,4618,2025-03-13,
10685,3742,2024-06-01,cancelled
10686,3545,2025-07-26,cancelled
10687,3934,2026-01-06,
10688,3681,2025-04-22,returned
10689,2843,2024-12-20,cancelled
10690,3389,2024-05-29,returned
10691,4429,2025-02-15,returned
10692,3492,2024-08-09,
10693,4104,2025-06-04,
10694,3284,2024-04-28,returned
10695,4180,2025-09-30,
10696,369,2025-10-11,completed
10697,2814,2025-10-17,returned
10698,2172,2025-04-05,returned
10699,1956,2024-04-27,returned
10700,4176,2024-11-06,returned
10701,2176,2025-08-14,returned
10702,50,2025-04-04,returned
10703,2551,2025-11-06,returned
10704,3160,2025-10-21,cancelled
10705,3952,2024-04-26,completed
10706,2744,2024-03-04,completed
10707,4281,2026-01-05,completed
10708,989,2024-09-17,cancelled
10709,3612,2025-01-06,returned
10710,2853,2025-01-17,returned
10711,1340,2024-11-02,cancelled
10712,846,2025-01-13,cancelled
10713,1244,2024-11-28,returned
10714,3771,2025-11-30,
10715,664,2025-12-28,completed
10716,3092,2024-07-15,
10717,3775,2026-01-07,returned
10718,1587,2025-09-20,
10719,2163,2024-04-02,completed
10720,4258,2025-10-25,returned
10721,3593,2024-05-09,completed
10722,1830,2024-11-11,
10723,2223,2025-01-26,
10724,4952,2025-05-25,cancelled
10725,2505,2024-11-23,
10726,4234,2025-08-08,cancelled
10727,3424,2025-03-01,completed
10728,743,2025-03-15,
10729,3139,2024-10-15,returned
10730,2592,2024-04-03,completed
10731,1549,2025-11-08,completed
10732,3394,2024-11-07,returned
10733,552,2026-01-22,
10734,298,2025-01-09,completed
10735,1587,2024-12-22,completed
10736,3440,2024-12-11,completed
10737,4015,2024-11-02,returned
10738,4355,2025-09-27,returned
10739,3010,2024-06-02,
10740,2630,2026-01-07,returned
10741,771,2025-01-29,cancelled
10742,742,2024-08-14,cancelled
10743,4247,2025-10-09,cancelled
10744,1718,2025-07-15,completed
10745,1981,2024-07-15,returned
10746,2516,2024-03-12,completed
10747,1933,2026-01-24,returned
10748,1413,2025-03-14,cancelled
10749,3030,2024-04-02,completed
10750,1484,2025-11-17,returned
10751,4096,2024-08-14,completed
10752,3140,2025-12-26,cancelled
10753,3812,2025-08-06,returned
10754,2728,2025-06-02,completed
10755,2319,2026-01-29,cancelled
10756,3373,2026-01-25,cancelled
10757,449,2025-12-30,cancelled
10758,3807,2024-09-14,returned
10759,273,2025-12-05,cancelled
10760,609,2026-02-06,completed
10761,24,2025-02-02,
10762,2431,2024-05-12,returned
10763,2293,2025-04-13,
10764,3075,2026-04-03,cancelled
10765,3004,2025-02-01,
10766,3306,2024-11-02,cancelled
10767,4484,2025-06-22,
10768,1402,2025-07-19,returned
10769,2950,2025-10-25,completed
10770,1866,2024-08-23,returned
10771,781,2025-02-23,
10772,1622,2025-06-12,
10773,2998,2025-09-04,completed
10774,2556,2024-05-03,returned
10775,421,2025-05-29,cancelled
10776,2014,2025-08-16,returned
10777,3856,2025-09-06,cancelled
10778,2102,2025-05-25,completed
10779,2951,2025-10-29,cancelled
10780,3323,2024-08-28,completed
10781,1849,2025-11-18,completed
10782,4349,2026-03-16,cancelled
10783,1353,2024-03-21,cancelled
10784,4150,2024-07-02,
10785,3065,2024-10-14,
10786,1848,2025-08-07,cancelled
10787,2931,2025-01-29,
10788,3037,2025-09-13,completed
10789,1261,2025-01-20,returned
10790,4619,2024-09-06,
10791,3192,2025-12-07,completed
10792,2829,2025-07-18,returned
10793,1709,2024-11-06,cancelled
10794,28,2025-11-20,
10795,1031,2025-05-08,
10796,8,2024-05-19,returned
10797,2064,2024-03-27,
10798,3034,2024-05-26,completed
10799,2578,2024-10-17,completed
10800,3209,2025-12-16,returned
10801,4226,2025-09-14,completed
10802,2647,2024-05-15,
10803,4071,2025-11-20,cancelled
10804,1387,2024-10-22,returned
10805,2065,2024-07-03,cancelled
10806,3272,2025-12-13,cancelled
10807,4704,2024-07-25,completed
10808,3520,2025-03-30,
10809,826,2024-10-12,cancelled
10810,1984,2025-12-27,returned
10811,745,2024-02-28,returned
10812,1205,2025-02-21,completed
10813,1262,2024-05-14,
10814,1184,2025-03-24,cancelled
10815,3369,2025-03-29,completed
10816,1079,2025-09-19,returned
10817,2441,2024-10-18,cancelled
10818,4872,2025-12-03,cancelled
10819,1965,2025-06-11,completed
10820,1078,2025-12-17,completed
10821,791,2025-09-05,cancelled
10822,4313,2024-03-04,cancelled
10823,1320,2025-08-17,returned
10824,2728,2026-02-01,completed
10825,4001,2024-03-16,completed
10826,1912,2026-01-01,returned
10827,1326,2024-03-27,returned
10828,955,2025-03-01,
10829,1506,2024-12-26,returned
10830,4256,2025-08-22,returned
10831,4000,2024-05-26,
10832,4403,2025-06-10,
10833,2973,2025-05-16,cancelled
10834,2254,2025-09-04,completed
10835,3,2025-08-21,
10836,441,2024-07-15,
10837,1946,2025-04-29,
10838,3975,2024-07-16,cancelled
10839,2740,2024-05-02,
10840,1343,2025-04-22,
10841,1621,2026-02-13,
10842,1193,2024-09-17,returned
10843,4901,2024-08-15,
10844,3727,2025-06-16,cancelled
10845,1494,2024-10-09,returned
10846,4117,2024-06-01,cancelled
10847,3541,2024-08-19,cancelled
10848,1358,2024-06-22,cancelled
10849,4343,2024-12-27,cancelled
10850,678,2025-09-01,cancelled
10851,2666,2025-06-12,cancelled
10852,1782,2024-06-11,returned
10853,229,2024-04-24,
10854,225,2026-02-18,returned
10855,348,2024-03-22,completed
10856,2452,2024-12-14,completed
10857,2773,2025-07-21,cancelled
10858,1269,2025-09-14,returned
10859,3178,2025-10-08,
10860,4280,2024-06-26,cancelled
10861,1858,2025-02-20,returned
10862,3400,2025-12-10,cancelled
10863,1550,2025-02-16,cancelled
10864,3761,2025-07-31,returned
10865,1612,2026-01-21,returned
10866,1920,2025-08-16,cancelled
10867,3661,2025-05-27,returned
10868,653,2025-04-05,completed
10869,265,2025-12-29,returned
10870,3951,2025-09-28,returned
10871,485,2025-02-16,cancelled
10872,3908,2025-03-13,cancelled
10873,1566,2025-10-20,completed
10874,4584,2026-02-21,
10875,574,2025-09-29,
10876,2487,2026-01-03,returned
10877,3739,2025-08-20,returned
10878,2868,2024-07-06,cancelled
10879,803,2026-01-26,returned
10880,3005,2024-11-18,
10881,339,2026-01-16,
10882,1142,2024-12-08,
10883,6,2026-02-08,cancelled
10884,1067,2024-04-02,returned
10885,2165,2024-07-18,completed
10886,509,2026-02-07,returned
10887,3363,2025-02-22,cancelled
10888,588,2025-12-02,cancelled
10889,3344,2025-11-18,
10890,4157,2024-07-10,completed
10891,4667,2026-01-23,returned
10892,2565,2025-12-12,
10893,291,2024-09-02,cancelled
10894,2185,2024-12-14,cancelled
10895,2662,2025-08-08,cancelled
10896,1277,2024-08-15,completed
10897,2218,2025-08-28,cancelled
10898,3343,2026-01-06,completed
10899,1808,2024-07-15,returned
10900,1702,2026-02-15,
10901,1224,2024-09-21,returned
10902,982,2024-07-02,completed
10903,2746,2024-04-14,
10904,248,2025-03-09,returned
10905,640,2024-05-28,cancelled
10906,2978,2025-10-08,cancelled
10907,3292,2024-08-01,returned
10908,2308,2025-03-14,
10909,506,2024-09-17,
10910,3124,2024-08-18,returned
10911,4148,2025-12-29,
10912,1907,2024-07-04,completed
10913,246,2024-08-14,
10914,326,2025-06-07,completed
10915,895,2024-12-16,cancelled
10916,2376,2025-03-11,completed
10917,4965,2025-11-21,returned
10918,859,2025-06-30,completed
10919,3952,2024-12-28,returned
10920,162,2025-03-09,completed
10921,4786,2024-11-27,completed
10922,506,2024-08-07,
10923,1576,2025-11-29,completed
10924,2404,2024-09-26,cancelled
10925,2321,2026-02-03,cancelled
10926,3394,2025-02-11,returned
10927,2171,2025-12-22,completed
10928,484,2025-03-16,
10929,2249,2025-12-12,cancelled
10930,2851,2025-11-09,returned
10931,1778,2024-04-15,completed
10932,4278,2025-06-19,
10933,319,2024-12-03,
10934,3528,2024-06-29,
10935,2931,2025-12-27,completed
10936,2170,2025-11-07,cancelled
10937,590,2024-10-06,returned
10938,4644,2024-03-07,returned
10939,1078,2025-05-23,
10940,1279,2025-05-20,completed
10941,1887,2025-02-09,
10942,2744,2024-12-20,completed
10943,3559,2025-06-25,cancelled
10944,3858,2025-09-06,completed
10945,3030,2024-12-21,cancelled
10946,293,2025-09-10,
10947,3456,2025-06-21,returned
10948,2087,2024-10-11,
10949,2602,2025-10-07,returned
10950,296,2025-12-25,
10951,610,2024-03-18,cancelled
10952,3594,2025-08-30,cancelled
10953,261,2026-01-31,returned
10954,1449,2024-07-31,returned
10955,4496,2026-02-05,
10956,283,2025-05-29,
10957,1052,2024-04-01,returned
10958,1887,2025-02-13,cancelled
10959,813,2026-01-03,completed
10960,4771,2024-07-01,cancelled
10961,4840,2025-10-09,completed
10962,2203,2025-11-09,completed
10963,4875,2025-01-20,completed
10964,3701,2025-01-10,completed
10965,4811,2025-07-12,cancelled
10966,1514,2025-04-27,
10967,2506,2025-02-07,completed
10968,4843,2025-02-10,returned
10969,2916,2025-10-23,returned
10970,2441,2024-03-26,returned
10971,1218,2025-11-29,
10972,1424,2024-08-18,
10973,3552,2024-06-21,
10974,2282,2024-12-12,completed
10975,308,2025-09-20,returned
10976,1402,2025-06-27,cancelled
10977,3837,2025-02-27,cancelled
10978,1549,2024-07-09,completed
10979,4037,2025-03-01,
10980,4233,2024-09-24,cancelled
10981,3732,2024-07-26,
10982,95,2025-02-27,
10983,1104,2026-04-06,returned
10984,4124,2024-05-24,cancelled
10985,682,2024-11-30,cancelled
10986,796,2024-08-24,returned
10987,1462,2024-06-08,completed
10988,2040,2024-11-22,
10989,3174,2024-10-24,cancelled
10990,3656,2025-02-28,cancelled
10991,2666,2025-08-12,completed
10992,3125,2025-08-04,
10993,4606,2025-04-29,
10994,3468,2024-10-27,completed
10995,164,2025-11-17,returned
10996,221,2026-03-08,cancelled
10997,3912,2025-03-09,
10998,1773,2025-03-17,
10999,4331,2025-02-08,
11000,1694,2024-04-10,cancelled
11001,4879,2024-10-09,returned
11002,3204,2024-11-13,
11003,4041,2025-07-17,
11004,2789,2026-04-07,returned
11005,218,2024-09-29,completed
11006,399,2025-11-21,completed
11007,353,2025-04-06,
11008,1531,2024-05-31,returned
11009,4838,2025-01-13,completed
11010,3038,2024-12-15,
11011,2553,2025-06-27,completed
11012,2359,2024-11-20,completed
11013,2141,2026-01-22,cancelled
11014,3215,2025-09-30,completed
11015,1476,2025-11-22,completed
11016,756,2024-10-28,completed
11017,4135,2024-09-16,completed
11018,2544,2024-10-19,cancelled
11019,4276,2025-09-04,returned
11020,1942,2026-01-12,cancelled
11021,768,2025-07-07,
11022,4617,2024-10-11,completed
11023,3918,2026-01-14,
11024,3043,2025-06-05,completed
11025,333,2024-07-30,returned
11026,4045,2025-07-06,returned
11027,1631,2024-12-07,completed
11028,3652,2025-05-26,returned
11029,1084,2024-11-12,cancelled
11030,430,2026-01-31,cancelled
11031,3225,2024-03-29,completed
11032,4778,2025-01-07,completed
11033,4061,2024-08-02,returned
11034,3622,2025-03-08,returned
11035,3867,2025-08-17,returned
11036,2663,2025-03-21,completed
11037,2035,2025-04-29,returned
11038,4046,2024-09-01,returned
11039,1120,2025-10-26,
11040,1400,2026-02-27,completed
11041,367,2025-05-10,completed
11042,4422,2024-05-11,completed
11043,948,2024-05-20,completed
11044,1174,2025-04-03,completed
11045,1961,2024-10-31,returned
11046,3318,2024-06-16,completed
11047,202,2025-07-18,
11048,4262,2024-11-02,returned
11049,3282,2025-05-16,
11050,152,2025-01-06,
11051,2136,2025-07-21,returned
11052,4909,2025-04-22,completed
11053,4834,2024-06-14,returned
11054,3266,2025-12-22,completed
11055,1158,2025-08-31,cancelled
11056,3820,2024-06-20,
11057,858,2024-08-22,completed
11058,309,2024-09-02,cancelled
11059,159,2025-01-21,cancelled
11060,2477,2025-10-07,
11061,2713,2025-12-16,cancelled
11062,4346,2024-10-14,returned
11063,4155,2025-10-18,
11064,4720,2024-11-10,cancelled
11065,4793,2024-09-04,
11066,2886,2025-09-25,cancelled
11067,520,2025-04-22,completed
11068,4433,2024-02-26,returned
11069,3364,2026-01-27,completed
11070,2489,2024-03-28,returned
11071,1840,2025-06-30,
11072,3095,2025-08-29,completed
11073,508,2024-04-18,returned
11074,1825,2025-01-05,
11075,3628,2026-02-16,
11076,858,2024-06-10,cancelled
11077,1473,2024-03-14,completed
11078,2339,2024-09-13,cancelled
11079,4401,2024-10-01,returned
11080,1661,2024-03-21,returned
11081,643,2025-10-18,returned
11082,1308,2025-05-18,completed
11083,3494,2025-07-10,
11084,38,2024-06-08,
11085,162,2024-08-25,
11086,3500,2025-04-11,returned
11087,3652,2025-10-17,cancelled
11088,1061,2024-03-05,returned
11089,2954,2024-11-17,cancelled
11090,1791,2024-03-05,returned
11091,341,2025-02-19,returned
11092,2759,2024-07-28,completed
11093,4705,2025-01-18,
11094,1627,2024-05-26,returned
11095,3196,2024-10-13,completed
11096,2110,2026-02-04,returned
11097,3206,2024-04-28,completed
11098,3314,2025-10-20,returned
11099,1502,2025-08-29,cancelled
11100,2823,2024-03-26,cancelled
11101,137,2025-10-08,
11102,856,2025-12-01,completed
11103,4317,2025-06-02,
11104,188,2025-04-11,completed
11105,4224,2025-10-31,cancelled
11106,1956,2024-03-11,returned
11107,578,2024-04-21,cancelled
11108,1221,2024-05-27,returned
11109,713,2024-06-22,cancelled
11110,4065,2024-05-26,completed
11111,4026,2025-09-24,returned
11112,2868,2025-12-19,completed
11113,2528,2024-08-16,cancelled
11114,1089,2025-10-01,completed
11115,4873,2024-06-29,returned
11116,488,2024-10-22,completed
11117,3505,2025-04-19,
11118,2728,2026-02-07,returned
11119,2629,2026-04-11,cancelled
11120,2611,2025-10-11,
11121,3144,2025-10-07,completed
11122,3216,2024-08-08,
11123,3188,2025-09-11,completed
11124,2075,2024-09-07,
11125,2919,2025-05-22,completed
11126,1835,2025-09-30,cancelled
11127,3578,2025-07-29,
11128,2255,2024-08-30,cancelled
11129,2167,2025-06-29,cancelled
11130,4471,2025-09-11,returned
11131,4322,2025-10-26,cancelled
11132,2963,2024-08-24,
11133,493,2025-05-22,
11134,3204,2026-01-25,completed
11135,2089,2024-04-08,completed
11136,2512,2024-07-25,completed
11137,494,2025-02-12,completed
11138,4819,2024-04-03,cancelled
11139,4185,2024-12-31,cancelled
11140,2704,2024-07-06,
11141,3655,2024-03-25,cancelled
11142,4562,2025-12-10,
11143,3133,2025-05-10,returned
11144,1099,2026-02-09,cancelled
11145,3860,2025-05-26,completed
11146,938,2025-11-04,cancelled
11147,54,2024-07-16,cancelled
11148,1339,2024-02-23,
11149,3536,2025-01-15,returned
11150,1825,2025-04-22,
11151,3183,2024-04-04,cancelled
11152,2063,2024-12-09,returned
11153,2118,2025-04-05,completed
11154,2499,2025-08-14,cancelled
11155,2960,2024-10-28,returned
11156,3272,2025-05-10,returned
11157,1389,2024-06-04,cancelled
11158,4739,2025-10-10,returned
11159,2718,2026-01-10,returned
11160,4055,2024-03-12,
11161,1646,2024-08-03,completed
11162,4606,2024-08-19,
11163,4970,2025-05-09,cancelled
11164,512,2025-12-12,returned
11165,4190,2024-03-07,returned
11166,1203,2025-11-21,
11167,2894,2025-04-16,cancelled
11168,2184,2024-07-10,cancelled
11169,4776,2025-06-05,
11170,1967,2025-11-22,returned
11171,1448,2024-09-05,returned
11172,2127,2024-12-21,completed
11173,3476,2024-07-25,
11174,4571,2025-08-25,completed
11175,3698,2025-08-15,
11176,2089,2024-06-22,cancelled
11177,2518,2025-06-13,
11178,849,2024-06-11,completed
11179,4505,2024-06-23,
11180,4400,2024-09-04,completed
11181,3332,2024-11-01,completed
11182,3307,2025-05-24,cancelled
